epoch,step,param_name,grad_mean,grad_std,grad_max,lr
3,3,gcns.0.ln.bias,0.18415695428848267,0.002176603302359581,0.06905257701873779,0.0004
3,3,head_array.weight,2.485214948654175,0.00397727033123374,1.4190348386764526,0.0004
3,3,head_array.bias,0.32666563987731934,0.0005002169054932892,0.17042067646980286,0.0004
3,4,gcns.0.lin.weight,0.10519007593393326,0.0027956923004239798,4.700948238372803,0.0004
3,4,gcns.0.lin.bias,0.5140312910079956,0.002054373035207391,3.1519081592559814,0.0004
3,4,gcns.0.ln.weight,0.15961070358753204,0.0021289747674018145,7.977255344390869,0.0004
3,4,gcns.0.ln.bias,0.1871468871831894,0.002175184665247798,0.07092282176017761,0.0004
3,4,head_array.weight,2.2928414344787598,0.004010558594018221,1.4188438653945923,0.0004
3,4,head_array.bias,0.30190780758857727,0.0005036016227677464,0.17037931084632874,0.0004
3,5,gcns.0.lin.weight,0.07882119715213776,0.002708077896386385,4.70111083984375,0.0004
3,5,gcns.0.lin.bias,0.49270257353782654,0.001995572354644537,3.151620626449585,0.0004
3,5,gcns.0.ln.weight,0.16046318411827087,0.0020777627360075712,7.976766109466553,0.0004
3,5,gcns.0.ln.bias,0.15569697320461273,0.0021195875015109777,0.07273243367671967,0.0004
3,5,head_array.weight,2.0259761810302734,0.003778514452278614,1.418664813041687,0.0004
3,5,head_array.bias,0.2668238878250122,0.0004739885334856808,0.17035868763923645,0.0004
3,6,gcns.0.lin.weight,0.0957290530204773,0.0026337464805692434,4.701289176940918,0.0004
3,6,gcns.0.lin.bias,0.5458935499191284,0.0019538074266165495,3.1513636112213135,0.0004
3,6,gcns.0.ln.weight,0.17894548177719116,0.0020462183747440577,7.976308345794678,0.0004
3,6,gcns.0.ln.bias,0.1740165501832962,0.0020786207169294357,0.07442151010036469,0.0004
3,6,head_array.weight,2.255520820617676,0.0035834263544529676,1.4185007810592651,0.0004
3,6,head_array.bias,0.29712939262390137,0.0004493486194405705,0.17036454379558563,0.0004
3,7,gcns.0.lin.weight,0.09900572896003723,0.0026382796932011843,4.701523780822754,0.0004
3,7,gcns.0.lin.bias,0.661109447479248,0.001966942800208926,3.1511025428771973,0.0004
3,7,gcns.0.ln.weight,0.20570804178714752,0.002053702948614955,7.975862979888916,0.0004
3,7,gcns.0.ln.bias,0.20652452111244202,0.0020854210015386343,0.07606347650289536,0.0004
3,7,head_array.weight,2.5699052810668945,0.0032906923443078995,1.4183175563812256,0.0004
3,7,head_array.bias,0.33942610025405884,0.0004141874669585377,0.17043298482894897,0.0004
3,8,gcns.0.lin.weight,0.11259394884109497,0.0026511657051742077,4.701801300048828,0.0004
3,8,gcns.0.lin.bias,0.6273130774497986,0.0019754087552428246,3.15085768699646,0.0004
3,8,gcns.0.ln.weight,0.195107102394104,0.0020363531075417995,7.975456714630127,0.0004
3,8,gcns.0.ln.bias,0.20103712379932404,0.00207135290838778,0.07767311483621597,0.0004
3,8,head_array.weight,2.8101589679718018,0.0032043883111327887,1.4181326627731323,0.0004
3,8,head_array.bias,0.37078773975372314,0.0004045024106744677,0.17052093148231506,0.0004
4,0,gcns.0.lin.weight,0.07759488373994827,0.0025268029421567917,4.7020649909973145,0.0004
4,0,gcns.0.lin.bias,0.4169977903366089,0.001902965479530394,3.1506545543670654,0.0004
4,0,gcns.0.ln.weight,0.12700054049491882,0.0019500084454193711,7.975083827972412,0.0004
4,0,gcns.0.ln.bias,0.12762080132961273,0.0019817037973552942,0.0791371539235115,0.0004
4,0,head_array.weight,1.751831293106079,0.0030220714397728443,1.4179716110229492,0.0004
4,0,head_array.bias,0.23108558356761932,0.00038126285653561354,0.1706128865480423,0.0004
4,1,gcns.0.lin.weight,0.09754961729049683,0.002541834954172373,4.702299118041992,0.0004
4,1,gcns.0.lin.bias,0.5369676351547241,0.001915658707730472,3.150458812713623,0.0004
4,1,gcns.0.ln.weight,0.16509896516799927,0.001965136965736747,7.97472620010376,0.0004
4,1,gcns.0.ln.bias,0.16710714995861053,0.00198944378644228,0.08057204633951187,0.0004
4,1,head_array.weight,2.3515076637268066,0.002971101086586714,1.4178273677825928,0.0004
4,1,head_array.bias,0.31014493107795715,0.00037320697447285056,0.1707221120595932,0.0004
4,2,gcns.0.lin.weight,0.09571321308612823,0.00260725780390203,4.702549934387207,0.0004
4,2,gcns.0.lin.bias,0.6286200881004333,0.0019548863638192415,3.150256395339966,0.0004
4,2,gcns.0.ln.weight,0.20432528853416443,0.0020002496894448996,7.9744062423706055,0.0004
4,2,gcns.0.ln.bias,0.19312287867069244,0.002018510829657316,0.08206154406070709,0.0004
4,2,head_array.weight,2.6852595806121826,0.002963240258395672,1.4176918268203735,0.0004
4,2,head_array.bias,0.3540809154510498,0.00037172299926169217,0.17082977294921875,0.0004
4,3,gcns.0.lin.weight,0.1192040964961052,0.00267642829567194,4.702792167663574,0.0004
4,3,gcns.0.lin.bias,0.6618808507919312,0.002012835117056966,3.1500799655914307,0.0004
4,3,gcns.0.ln.weight,0.221839040517807,0.002044089138507843,7.974135875701904,0.0004
4,3,gcns.0.ln.bias,0.21180643141269684,0.0020579963456839323,0.08348140120506287,0.0004
4,3,head_array.weight,2.685903310775757,0.0029689846560359,1.4175835847854614,0.0004
4,3,head_array.bias,0.3547033965587616,0.0003711670869961381,0.17093242704868317,0.0004
4,4,gcns.0.lin.weight,0.11210491508245468,0.0027546361088752747,4.703066349029541,0.0004
4,4,gcns.0.lin.bias,0.6468775868415833,0.0020502214320003986,3.1499056816101074,0.0004
4,4,gcns.0.ln.weight,0.19533200562000275,0.002088711131364107,7.973874568939209,0.0004
4,4,gcns.0.ln.bias,0.20028947293758392,0.0020945847500115633,0.08487921953201294,0.0004
4,4,head_array.weight,2.642540693283081,0.0028834333643317223,1.4174574613571167,0.0004
4,4,head_array.bias,0.34904733300209045,0.0003615847381297499,0.1710878610610962,0.0004
4,5,gcns.0.lin.weight,0.09048546105623245,0.002803672105073929,4.703328609466553,0.0004
4,5,gcns.0.lin.bias,0.48522987961769104,0.002058654325082898,3.1497433185577393,0.0004
4,5,gcns.0.ln.weight,0.14773359894752502,0.0021042737644165754,7.973633766174316,0.0004
4,5,gcns.0.ln.bias,0.14935405552387238,0.0020999254193156958,0.0862603634595871,0.0004
4,5,head_array.weight,2.0502395629882812,0.0028824915643781424,1.4173388481140137,0.0004
4,5,head_array.bias,0.2697374224662781,0.00035954732447862625,0.1712639480829239,0.0004
4,6,gcns.0.lin.weight,0.10196390002965927,0.0028607386630028486,4.70362663269043,0.0004
4,6,gcns.0.lin.bias,0.6256049871444702,0.0020842927042394876,3.1495678424835205,0.0004
4,6,gcns.0.ln.weight,0.18824799358844757,0.0021324295084923506,7.973392486572266,0.0004
4,6,gcns.0.ln.bias,0.18850767612457275,0.002128384541720152,0.08767829835414886,0.0004
4,6,head_array.weight,2.4650070667266846,0.003003834281116724,1.4172000885009766,0.0004
4,6,head_array.bias,0.3255033493041992,0.00037629235885106027,0.17148514091968536,0.0004
4,7,gcns.0.lin.weight,0.125673308968544,0.002967642853036523,4.703953266143799,0.0004
4,7,gcns.0.lin.bias,0.7395992875099182,0.002168518491089344,3.1493842601776123,0.0004
4,7,gcns.0.ln.weight,0.2177586853504181,0.0022149616852402687,7.973146915435791,0.0004
4,7,gcns.0.ln.bias,0.2243604063987732,0.002212902531027794,0.08915960043668747,0.0004
4,7,head_array.weight,2.986210823059082,0.0032421660143882036,1.4170453548431396,0.0004
4,7,head_array.bias,0.3951622247695923,0.00040766678284853697,0.17175737023353577,0.0004
4,8,gcns.0.lin.weight,0.1500317007303238,0.003022982971742749,4.704248428344727,0.0004
4,8,gcns.0.lin.bias,0.8130391240119934,0.0022084431257098913,3.1491804122924805,0.0004
4,8,gcns.0.ln.weight,0.2799135148525238,0.002274125814437866,7.972899436950684,0.0004
4,8,gcns.0.ln.bias,0.3013512194156647,0.002264158334583044,0.09068746864795685,0.0004
4,8,head_array.weight,3.6623330116271973,0.0032426754478365183,1.416890263557434,0.0004
4,8,head_array.bias,0.4840066730976105,0.0004072304582223296,0.17206890881061554,0.0004
5,0,gcns.0.lin.weight,0.09375088661909103,0.0029070216696709394,4.704478740692139,0.0004
5,0,gcns.0.lin.bias,0.5070992112159729,0.0021288874559104443,3.149009943008423,0.0004
5,0,gcns.0.ln.weight,0.1734609305858612,0.002189271617680788,7.972691535949707,0.0004
5,0,gcns.0.ln.bias,0.15723980963230133,0.002170119434595108,0.09213509410619736,0.0004
5,0,head_array.weight,2.181641101837158,0.003046681173145771,1.41677987575531,0.0004
5,0,head_array.bias,0.2878146171569824,0.0003800934355240315,0.17233987152576447,0.0004
5,1,gcns.0.lin.weight,0.10509132593870163,0.0029430778231471777,4.704678535461426,0.0004
5,1,gcns.0.lin.bias,0.5646742582321167,0.002140129916369915,3.148862361907959,0.0004
5,1,gcns.0.ln.weight,0.17134509980678558,0.002203775569796562,7.972517013549805,0.0004
5,1,gcns.0.ln.bias,0.17105010151863098,0.002178007969632745,0.09356183558702469,0.0004
5,1,head_array.weight,2.4148995876312256,0.0031408988870680332,1.4166933298110962,0.0004
5,1,head_array.bias,0.3183351159095764,0.0003880467847920954,0.17260873317718506,0.0004
5,2,gcns.0.lin.weight,0.11016543954610825,0.002974070841446519,4.704875946044922,0.0004
5,2,gcns.0.lin.bias,0.5894769430160522,0.0021704742684960365,3.148754596710205,0.0004
5,2,gcns.0.ln.weight,0.19262947142124176,0.0022223491687327623,7.972378253936768,0.0004
5,2,gcns.0.ln.bias,0.18951918184757233,0.0021928430069237947,0.09491942822933197,0.0004
5,2,head_array.weight,2.3511345386505127,0.00315278978087008,1.416630506515503,0.0004
5,2,head_array.bias,0.3113117814064026,0.0003900317242369056,0.17287035286426544,0.0004
5,3,gcns.0.lin.weight,0.08551636338233948,0.0029672670643776655,4.705048084259033,0.0004
5,3,gcns.0.lin.bias,0.5052537322044373,0.002148959320038557,3.148651361465454,0.0004
5,3,gcns.0.ln.weight,0.17267794907093048,0.002214021747931838,7.972272872924805,0.0004
5,3,gcns.0.ln.bias,0.16824908554553986,0.002174308290705085,0.09630940854549408,0.0004
5,3,head_array.weight,2.0165305137634277,0.0030841752886772156,1.4165904521942139,0.0004
5,3,head_array.bias,0.2657614052295685,0.0003811740898527205,0.1731020212173462,0.0004
5,4,gcns.0.lin.weight,0.10345727205276489,0.003014838555827737,4.705226898193359,0.0004
5,4,gcns.0.lin.bias,0.5969794392585754,0.0021756214555352926,3.1485304832458496,0.0004
5,4,gcns.0.ln.weight,0.19852139055728912,0.002244336297735572,7.972168922424316,0.0004
5,4,gcns.0.ln.bias,0.2081131488084793,0.0022012274712324142,0.09778860956430435,0.0004
5,4,head_array.weight,2.420264482498169,0.003114538500085473,1.4165499210357666,0.0004
5,4,head_array.bias,0.31976714730262756,0.00038711095112375915,0.1733381450176239,0.0004
